week_start,publisher,CDU/CSU_count,CDU/CSU_total,SPD_count,SPD_total,Grüne_count,Grüne_total,FDP_count,FDP_total,AfD_count,AfD_total,Die Linke_count,Die Linke_total,CDU/CSU_pct,SPD_pct,Grüne_pct,FDP_pct,AfD_pct,Die Linke_pct
2013-11-12,Anne Will,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,Anne Will,1,19,1,58,1,4,1,3,1,2,0,0,22.0,67.0,5.0,3.0,2.0,0.0
2015-03-03,Anne Will,1,2,1,1,1,5,0,0,0,0,0,0,25.0,12.0,62.0,0.0,0.0,0.0
2015-03-17,Anne Will,1,3,1,7,0,0,1,1,1,1,0,0,25.0,58.0,0.0,8.0,8.0,0.0
2015-03-24,Anne Will,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,Anne Will,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,Anne Will,1,13,1,6,0,0,0,0,1,1,0,0,65.0,30.0,0.0,0.0,5.0,0.0
2015-04-21,Anne Will,1,11,0,0,0,0,1,1,0,0,0,0,92.0,0.0,0.0,8.0,0.0,0.0
2015-04-28,Anne Will,1,12,1,2,1,1,0,0,0,0,0,0,80.0,13.0,7.0,0.0,0.0,0.0
2015-05-19,Anne Will,1,5,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,Anne Will,1,8,1,9,1,1,0,0,0,0,1,1,42.0,47.0,5.0,0.0,0.0,5.0
2015-07-14,Anne Will,1,20,1,1,1,4,0,0,1,1,0,0,77.0,4.0,15.0,0.0,4.0,0.0
2015-07-21,Anne Will,1,15,1,1,1,4,0,0,0,0,0,0,75.0,5.0,20.0,0.0,0.0,0.0
2015-07-28,Anne Will,1,18,1,1,0,0,0,0,0,0,0,0,95.0,5.0,0.0,0.0,0.0,0.0
2015-08-04,Anne Will,1,10,1,3,1,1,0,0,1,1,0,0,67.0,20.0,7.0,0.0,7.0,0.0
2015-09-22,Anne Will,1,2,0,0,1,10,0,0,1,2,0,0,14.0,0.0,71.0,0.0,14.0,0.0
2015-09-29,Anne Will,1,29,1,4,1,1,0,0,1,2,0,0,81.0,11.0,3.0,0.0,6.0,0.0
2015-10-13,Anne Will,1,2,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,Anne Will,1,8,1,9,1,1,1,1,1,5,0,0,33.0,38.0,4.0,4.0,21.0,0.0
2015-11-10,Anne Will,1,7,0,0,1,1,0,0,1,6,0,0,50.0,0.0,7.0,0.0,43.0,0.0
2015-11-17,Anne Will,1,1,1,1,0,0,0,0,1,3,0,0,20.0,20.0,0.0,0.0,60.0,0.0
2015-11-24,Anne Will,1,41,1,7,0,0,1,6,1,1,1,1,73.0,12.0,0.0,11.0,2.0,2.0
2016-01-26,Anne Will,1,5,0,0,1,3,1,1,0,0,1,1,50.0,0.0,30.0,10.0,0.0,10.0
2018-02-06,Anne Will,1,5,1,1,1,1,1,1,1,5,1,1,36.0,7.0,7.0,7.0,36.0,7.0
2018-07-10,Anne Will,1,7,1,6,1,14,1,5,0,0,0,0,22.0,19.0,44.0,16.0,0.0,0.0
2018-08-14,Anne Will,1,7,0,0,1,3,1,3,0,0,0,0,54.0,0.0,23.0,23.0,0.0,0.0
2018-08-21,Anne Will,1,7,1,4,0,0,1,3,0,0,0,0,50.0,29.0,0.0,21.0,0.0,0.0
2018-09-04,Anne Will,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2018-09-11,Anne Will,1,12,1,26,1,4,1,1,1,5,1,7,22.0,47.0,7.0,2.0,9.0,13.0
2018-10-09,Anne Will,1,39,1,29,1,9,1,10,1,8,0,0,41.0,31.0,9.0,11.0,8.0,0.0
2018-10-16,Anne Will,1,15,1,4,0,0,1,1,1,2,0,0,68.0,18.0,0.0,5.0,9.0,0.0
2018-10-23,Anne Will,1,61,1,37,1,36,1,12,1,4,1,1,40.0,25.0,24.0,8.0,3.0,1.0
2019-08-06,Anne Will,1,29,1,63,1,2,0,0,0,0,1,3,30.0,65.0,2.0,0.0,0.0,3.0
2019-09-10,Anne Will,1,2,0,0,1,10,1,1,1,5,0,0,11.0,0.0,56.0,6.0,28.0,0.0
2019-10-08,Anne Will,1,45,1,44,0,0,0,0,1,1,0,0,50.0,49.0,0.0,0.0,1.0,0.0
2019-10-29,Anne Will,1,58,1,31,1,5,1,9,1,6,1,5,51.0,27.0,4.0,8.0,5.0,4.0
2020-01-07,Anne Will,1,2,1,1,1,1,1,3,1,3,0,0,20.0,10.0,10.0,30.0,30.0,0.0
2020-01-14,Anne Will,1,21,0,0,0,0,0,0,1,6,1,1,75.0,0.0,0.0,0.0,21.0,4.0
2020-01-21,Anne Will,1,3,1,2,1,8,0,0,1,6,0,0,16.0,11.0,42.0,0.0,32.0,0.0
2020-01-28,Anne Will,1,7,1,10,0,0,1,4,0,0,1,1,32.0,45.0,0.0,18.0,0.0,5.0
2020-02-04,Anne Will,1,82,1,9,1,3,1,38,1,21,1,16,49.0,5.0,2.0,22.0,12.0,9.0
2020-02-11,Anne Will,1,78,1,15,1,6,1,18,1,8,1,6,60.0,11.0,5.0,14.0,6.0,5.0
2020-02-18,Anne Will,1,58,1,24,1,12,1,9,1,5,1,18,46.0,19.0,10.0,7.0,4.0,14.0
2020-03-03,Anne Will,0,0,0,0,1,2,0,0,1,1,0,0,0.0,0.0,67.0,0.0,33.0,0.0
2020-03-10,Anne Will,0,0,1,2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2020-03-17,Anne Will,1,5,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,Anne Will,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,Anne Will,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-04-07,Anne Will,1,2,0,0,1,1,0,0,0,0,0,0,67.0,0.0,33.0,0.0,0.0,0.0
2020-04-14,Anne Will,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2020-04-21,Anne Will,0,0,1,1,1,1,1,2,0,0,0,0,0.0,25.0,25.0,50.0,0.0,0.0
2020-05-05,Anne Will,1,1,0,0,0,0,1,1,0,0,0,0,50.0,0.0,0.0,50.0,0.0,0.0
2020-05-12,Anne Will,1,1,1,2,0,0,1,1,1,6,1,1,9.0,18.0,0.0,9.0,55.0,9.0
2020-05-19,Anne Will,2,30,2,2,2,8,0,0,2,6,0,0,65.0,4.0,17.0,0.0,13.0,0.0
2020-06-02,Anne Will,0,0,0,0,1,2,0,0,1,1,0,0,0.0,0.0,67.0,0.0,33.0,0.0
2020-06-09,Anne Will,2,15,1,8,2,8,1,2,1,1,2,3,41.0,22.0,22.0,5.0,3.0,8.0
2020-06-30,Anne Will,1,8,1,2,1,2,1,1,0,0,0,0,62.0,15.0,15.0,8.0,0.0,0.0
2020-09-08,Anne Will,1,11,0,0,1,10,1,1,0,0,0,0,50.0,0.0,45.0,5.0,0.0,0.0
2020-09-22,Anne Will,0,0,1,1,0,0,1,1,1,1,0,0,0.0,33.0,0.0,33.0,33.0,0.0
2020-09-29,Anne Will,1,1,1,1,0,0,1,1,0,0,0,0,33.0,33.0,0.0,33.0,0.0,0.0
2020-11-03,Anne Will,1,10,1,1,0,0,1,4,0,0,0,0,67.0,7.0,0.0,27.0,0.0,0.0
2020-11-10,Anne Will,1,12,1,4,1,10,1,2,1,1,0,0,41.0,14.0,34.0,7.0,3.0,0.0
2020-12-08,Anne Will,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0.0,33.0,33.0,33.0,0.0
2021-01-12,Anne Will,1,62,1,7,1,6,1,7,1,3,0,0,73.0,8.0,7.0,8.0,4.0,0.0
2021-01-19,Anne Will,1,2,1,2,1,3,0,0,0,0,0,0,29.0,29.0,43.0,0.0,0.0,0.0
2021-01-26,Anne Will,1,1,0,0,1,2,0,0,0,0,0,0,33.0,0.0,67.0,0.0,0.0,0.0
2021-02-02,Anne Will,0,0,1,1,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2021-02-09,Anne Will,0,0,0,0,1,3,1,3,1,2,0,0,0.0,0.0,38.0,38.0,25.0,0.0
2021-02-23,Anne Will,0,0,0,0,1,2,1,1,0,0,0,0,0.0,0.0,67.0,33.0,0.0,0.0
2021-03-09,Anne Will,1,64,1,23,1,10,1,4,1,1,0,0,63.0,23.0,10.0,4.0,1.0,0.0
2021-03-16,Anne Will,1,2,1,5,1,2,0,0,0,0,0,0,22.0,56.0,22.0,0.0,0.0,0.0
2021-03-23,Anne Will,1,9,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,Anne Will,1,5,1,1,1,3,1,2,1,1,1,1,38.0,8.0,23.0,15.0,8.0,8.0
2021-04-20,Anne Will,1,9,1,2,1,18,1,7,1,3,0,0,23.0,5.0,46.0,18.0,8.0,0.0
2021-05-11,Anne Will,1,1,1,1,1,1,0,0,0,0,1,1,25.0,25.0,25.0,0.0,0.0,25.0
2021-05-25,Anne Will,0,0,1,3,1,5,1,3,0,0,0,0,0.0,27.0,45.0,27.0,0.0,0.0
2021-06-01,Anne Will,1,35,1,9,1,18,1,7,1,7,1,5,43.0,11.0,22.0,9.0,9.0,6.0
2021-06-29,Anne Will,2,8,1,3,0,0,0,0,1,1,1,1,62.0,23.0,0.0,0.0,8.0,8.0
2021-08-31,Anne Will,1,52,1,8,1,16,1,4,1,7,0,0,60.0,9.0,18.0,5.0,8.0,0.0
2021-09-28,Anne Will,0,0,1,1,0,0,0,0,1,1,0,0,0.0,50.0,0.0,0.0,50.0,0.0
2023-02-07,Anne Will,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,100.0,0.0
2023-03-07,Anne Will,0,0,1,1,1,1,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2023-03-21,Anne Will,1,4,0,0,1,5,1,12,0,0,0,0,19.0,0.0,24.0,57.0,0.0,0.0
2023-04-11,Anne Will,1,3,0,0,1,3,1,4,0,0,0,0,30.0,0.0,30.0,40.0,0.0,0.0
2023-04-25,Anne Will,1,2,1,2,1,1,0,0,1,1,0,0,33.0,33.0,17.0,0.0,17.0,0.0
2023-06-13,Anne Will,1,1,1,5,1,15,1,9,1,1,0,0,3.0,16.0,48.0,29.0,3.0,0.0
2023-06-20,Anne Will,1,1,0,0,0,0,1,1,1,1,0,0,33.0,0.0,0.0,33.0,33.0,0.0
2023-07-04,Anne Will,1,1,1,6,0,0,0,0,1,1,0,0,12.0,75.0,0.0,0.0,12.0,0.0
2023-08-08,Anne Will,1,22,1,3,1,18,1,5,1,33,0,0,27.0,4.0,22.0,6.0,41.0,0.0
2023-09-05,Anne Will,1,7,1,3,1,5,1,3,1,3,0,0,33.0,14.0,24.0,14.0,14.0,0.0
2023-09-12,Anne Will,1,1,1,2,0,0,1,1,1,2,0,0,17.0,33.0,0.0,17.0,33.0,0.0
2023-09-19,Anne Will,0,0,1,6,1,4,0,0,1,1,0,0,0.0,55.0,36.0,0.0,9.0,0.0
2023-10-03,Anne Will,1,2,1,1,1,3,1,1,1,1,0,0,25.0,12.0,38.0,12.0,12.0,0.0
2023-10-10,Anne Will,1,1,1,1,0,0,0,0,1,3,0,0,20.0,20.0,0.0,0.0,60.0,0.0
2023-10-17,Anne Will,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,Anne Will,1,2,1,4,1,4,0,0,0,0,0,0,20.0,40.0,40.0,0.0,0.0,0.0
2023-11-14,Anne Will,1,11,1,1,1,6,1,8,1,1,0,0,41.0,4.0,22.0,30.0,4.0,0.0
2023-12-05,Anne Will,0,0,0,0,1,1,0,0,1,2,0,0,0.0,0.0,33.0,0.0,67.0,0.0
2011-12-06,Frühschoppen,1,11,0,0,0,0,1,2,0,0,0,0,85.0,0.0,0.0,15.0,0.0,0.0
2012-01-17,Frühschoppen,1,12,0,0,0,0,1,2,0,0,0,0,86.0,0.0,0.0,14.0,0.0,0.0
2012-02-07,Frühschoppen,2,17,1,1,0,0,0,0,2,11,1,1,57.0,3.0,0.0,0.0,37.0,3.0
2012-02-28,Frühschoppen,1,1,1,16,0,0,1,1,0,0,1,4,5.0,73.0,0.0,5.0,0.0,18.0
2012-07-24,Frühschoppen,1,28,1,1,0,0,0,0,1,1,1,1,90.0,3.0,0.0,0.0,3.0,3.0
2012-08-28,Frühschoppen,1,4,1,1,0,0,0,0,0,0,0,0,80.0,20.0,0.0,0.0,0.0,0.0
2012-11-20,Frühschoppen,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2012-12-04,Frühschoppen,1,2,1,3,1,2,1,1,0,0,1,3,18.0,27.0,18.0,9.0,0.0,27.0
2012-12-18,Frühschoppen,1,9,0,0,0,0,1,1,0,0,0,0,90.0,0.0,0.0,10.0,0.0,0.0
2013-01-08,Frühschoppen,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2013-02-26,Frühschoppen,2,13,2,5,0,0,1,1,1,2,1,2,57.0,22.0,0.0,4.0,9.0,9.0
2013-04-16,Frühschoppen,1,10,1,1,1,1,1,3,0,0,0,0,67.0,7.0,7.0,20.0,0.0,0.0
2013-05-14,Frühschoppen,1,1,1,9,0,0,0,0,1,1,0,0,9.0,82.0,0.0,0.0,9.0,0.0
2013-06-18,Frühschoppen,1,11,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,Frühschoppen,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,Frühschoppen,1,2,1,5,0,0,0,0,1,2,0,0,22.0,56.0,0.0,0.0,22.0,0.0
2013-10-01,Frühschoppen,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2013-11-12,Frühschoppen,1,5,1,1,0,0,1,2,0,0,0,0,62.0,12.0,0.0,25.0,0.0,0.0
2013-12-10,Frühschoppen,2,15,2,11,0,0,1,1,1,1,1,1,52.0,38.0,0.0,3.0,3.0,3.0
2013-12-31,Frühschoppen,1,5,0,0,0,0,0,0,1,2,0,0,71.0,0.0,0.0,0.0,29.0,0.0
2014-01-14,Frühschoppen,1,1,0,0,1,2,0,0,0,0,0,0,33.0,0.0,67.0,0.0,0.0,0.0
2014-01-28,Frühschoppen,1,3,0,0,0,0,0,0,1,1,0,0,75.0,0.0,0.0,0.0,25.0,0.0
2014-02-11,Frühschoppen,0,0,1,3,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2014-03-11,Frühschoppen,2,8,1,1,0,0,0,0,1,2,0,0,73.0,9.0,0.0,0.0,18.0,0.0
2014-03-18,Frühschoppen,1,10,0,0,0,0,0,0,0,0,1,1,91.0,0.0,0.0,0.0,0.0,9.0
2014-04-15,Frühschoppen,1,33,1,1,0,0,0,0,1,1,0,0,94.0,3.0,0.0,0.0,3.0,0.0
2014-04-29,Frühschoppen,1,17,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,Frühschoppen,1,5,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,Frühschoppen,1,2,0,0,0,0,1,2,0,0,1,1,40.0,0.0,0.0,40.0,0.0,20.0
2014-09-02,Frühschoppen,1,26,1,28,1,6,1,3,0,0,1,2,40.0,43.0,9.0,5.0,0.0,3.0
2014-12-30,Frühschoppen,1,7,1,4,0,0,0,0,0,0,1,5,44.0,25.0,0.0,0.0,0.0,31.0
2015-01-13,Frühschoppen,1,1,0,0,0,0,0,0,1,1,0,0,50.0,0.0,0.0,0.0,50.0,0.0
2015-02-17,Frühschoppen,1,4,0,0,0,0,0,0,0,0,1,4,50.0,0.0,0.0,0.0,0.0,50.0
2015-03-10,Frühschoppen,2,10,0,0,0,0,2,3,2,4,0,0,59.0,0.0,0.0,18.0,24.0,0.0
2015-03-17,Frühschoppen,1,4,1,3,1,2,0,0,0,0,0,0,44.0,33.0,22.0,0.0,0.0,0.0
2015-03-24,Frühschoppen,1,1,1,3,0,0,1,2,1,1,1,2,11.0,33.0,0.0,22.0,11.0,22.0
2015-03-31,Frühschoppen,0,0,1,1,0,0,0,0,1,2,1,1,0.0,25.0,0.0,0.0,50.0,25.0
2015-04-07,Frühschoppen,1,2,0,0,1,1,0,0,1,2,0,0,40.0,0.0,20.0,0.0,40.0,0.0
2015-05-19,Frühschoppen,1,9,1,1,0,0,0,0,1,4,1,1,60.0,7.0,0.0,0.0,27.0,7.0
2015-05-26,Frühschoppen,1,1,0,0,0,0,1,1,0,0,1,1,33.0,0.0,0.0,33.0,0.0,33.0
2015-08-18,Frühschoppen,1,3,1,1,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0,0.0,0.0
2015-09-08,Frühschoppen,1,15,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2015-09-29,Frühschoppen,1,10,1,3,0,0,0,0,0,0,0,0,77.0,23.0,0.0,0.0,0.0,0.0
2015-11-03,Frühschoppen,1,7,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,Frühschoppen,1,3,0,0,0,0,0,0,1,1,0,0,75.0,0.0,0.0,0.0,25.0,0.0
2015-12-29,Frühschoppen,1,8,1,1,0,0,0,0,1,2,1,1,67.0,8.0,0.0,0.0,17.0,8.0
2016-01-05,Frühschoppen,1,7,1,3,1,2,1,2,1,19,1,5,18.0,8.0,5.0,5.0,50.0,13.0
2016-01-12,Frühschoppen,1,7,0,0,1,5,0,0,0,0,1,4,44.0,0.0,31.0,0.0,0.0,25.0
2016-01-26,Frühschoppen,1,12,1,3,1,4,0,0,0,0,0,0,63.0,16.0,21.0,0.0,0.0,0.0
2016-03-01,Frühschoppen,2,3,1,3,0,0,0,0,1,1,1,2,33.0,33.0,0.0,0.0,11.0,22.0
2016-09-20,Frühschoppen,1,5,1,1,0,0,0,0,1,1,0,0,71.0,14.0,0.0,0.0,14.0,0.0
2016-09-27,Frühschoppen,1,2,0,0,0,0,1,5,1,2,0,0,22.0,0.0,0.0,56.0,22.0,0.0
2017-01-03,Frühschoppen,1,6,1,1,1,1,0,0,0,0,0,0,75.0,12.0,12.0,0.0,0.0,0.0
2017-01-10,Frühschoppen,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,Frühschoppen,1,8,1,17,1,9,0,0,0,0,1,2,22.0,47.0,25.0,0.0,0.0,6.0
2017-03-14,Frühschoppen,1,3,0,0,0,0,1,3,1,2,0,0,38.0,0.0,0.0,38.0,25.0,0.0
2017-04-11,Frühschoppen,1,4,1,1,0,0,1,1,1,1,1,1,50.0,12.0,0.0,12.0,12.0,12.0
2017-05-16,Frühschoppen,1,3,1,1,0,0,0,0,1,1,0,0,60.0,20.0,0.0,0.0,20.0,0.0
2017-05-23,Frühschoppen,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2017-05-30,Frühschoppen,1,9,0,0,0,0,1,1,1,1,0,0,82.0,0.0,0.0,9.0,9.0,0.0
2017-06-13,Frühschoppen,1,14,1,63,1,6,1,2,1,3,1,19,13.0,59.0,6.0,2.0,3.0,18.0
2017-08-08,Frühschoppen,1,3,2,2,0,0,1,1,1,1,0,0,43.0,29.0,0.0,14.0,14.0,0.0
2017-09-19,Frühschoppen,1,54,1,31,1,12,1,12,1,5,1,1,47.0,27.0,10.0,10.0,4.0,1.0
2017-10-10,Frühschoppen,1,11,1,13,0,0,1,2,1,2,1,1,38.0,45.0,0.0,7.0,7.0,3.0
2018-01-02,Frühschoppen,0,0,1,2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2018-01-23,Frühschoppen,2,8,3,3,1,4,1,2,1,4,0,0,38.0,14.0,19.0,10.0,19.0,0.0
2018-01-30,Frühschoppen,1,20,1,7,1,2,1,21,1,7,1,2,34.0,12.0,3.0,36.0,12.0,3.0
2018-02-13,Frühschoppen,0,0,0,0,1,3,1,1,1,1,1,2,0.0,0.0,43.0,14.0,14.0,29.0
2018-02-20,Frühschoppen,0,0,2,11,2,4,1,1,1,10,0,0,0.0,42.0,15.0,4.0,38.0,0.0
2018-03-13,Frühschoppen,2,24,1,9,2,6,2,15,2,5,1,1,40.0,15.0,10.0,25.0,8.0,2.0
2018-04-03,Frühschoppen,1,13,1,99,1,1,1,1,1,7,1,4,10.0,79.0,1.0,1.0,6.0,3.0
2018-05-15,Frühschoppen,1,2,0,0,1,1,0,0,0,0,0,0,67.0,0.0,33.0,0.0,0.0,0.0
2018-05-29,Frühschoppen,1,19,0,0,0,0,1,1,1,3,0,0,83.0,0.0,0.0,4.0,13.0,0.0
2018-07-31,Frühschoppen,1,7,1,2,0,0,0,0,0,0,0,0,78.0,22.0,0.0,0.0,0.0,0.0
2018-08-28,Frühschoppen,1,1,0,0,0,0,1,1,1,2,0,0,25.0,0.0,0.0,25.0,50.0,0.0
2018-09-25,Frühschoppen,1,4,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,Frühschoppen,1,24,1,2,1,1,1,2,0,0,1,1,80.0,7.0,3.0,7.0,0.0,3.0
2018-12-04,Frühschoppen,1,16,0,0,0,0,0,0,1,1,0,0,94.0,0.0,0.0,0.0,6.0,0.0
2018-12-11,Frühschoppen,1,20,0,0,0,0,1,3,0,0,0,0,87.0,0.0,0.0,13.0,0.0,0.0
2019-01-01,Frühschoppen,2,18,2,21,2,11,2,54,2,3,2,5,16.0,19.0,10.0,48.0,3.0,4.0
2019-01-08,Frühschoppen,1,34,1,55,1,16,1,12,1,5,1,1,28.0,45.0,13.0,10.0,4.0,1.0
2019-01-15,Frühschoppen,3,71,0,0,1,1,1,3,1,2,1,2,90.0,0.0,1.0,4.0,3.0,3.0
2019-02-12,Frühschoppen,1,3,0,0,1,4,0,0,1,4,0,0,27.0,0.0,36.0,0.0,36.0,0.0
2019-02-19,Frühschoppen,1,9,0,0,0,0,1,2,0,0,0,0,82.0,0.0,0.0,18.0,0.0,0.0
2019-02-26,Frühschoppen,1,18,0,0,1,4,0,0,1,1,0,0,78.0,0.0,17.0,0.0,4.0,0.0
2019-04-02,Frühschoppen,2,16,1,2,1,1,0,0,2,2,1,1,73.0,9.0,5.0,0.0,9.0,5.0
2019-04-23,Frühschoppen,1,21,1,3,1,2,1,1,1,2,0,0,72.0,10.0,7.0,3.0,7.0,0.0
2019-05-07,Frühschoppen,1,13,1,89,1,6,1,1,0,0,1,9,11.0,75.0,5.0,1.0,0.0,8.0
2019-06-04,Frühschoppen,1,17,1,28,1,13,1,1,1,2,0,0,28.0,46.0,21.0,2.0,3.0,0.0
2019-06-18,Frühschoppen,1,2,0,0,0,0,1,4,0,0,0,0,33.0,0.0,0.0,67.0,0.0,0.0
2019-06-25,Frühschoppen,3,15,2,15,3,12,3,9,0,0,1,1,29.0,29.0,23.0,17.0,0.0,2.0
2019-07-02,Frühschoppen,1,12,1,8,1,6,1,1,0,0,0,0,44.0,30.0,22.0,4.0,0.0,0.0
2019-10-29,Frühschoppen,1,19,1,3,1,1,1,7,0,0,0,0,63.0,10.0,3.0,23.0,0.0,0.0
2019-11-12,Frühschoppen,1,15,1,28,1,4,1,1,1,1,1,4,28.0,53.0,8.0,2.0,2.0,8.0
2019-11-19,Frühschoppen,1,2,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,Frühschoppen,2,26,2,2,2,12,0,0,2,2,0,0,62.0,5.0,29.0,0.0,5.0,0.0
2019-12-17,Frühschoppen,1,8,1,12,1,1,0,0,1,1,1,1,35.0,52.0,4.0,0.0,4.0,4.0
2019-12-31,Frühschoppen,1,66,1,12,1,13,1,4,1,6,0,0,65.0,12.0,13.0,4.0,6.0,0.0
2020-02-18,Frühschoppen,1,1,1,1,1,1,1,2,1,9,0,0,7.0,7.0,7.0,14.0,64.0,0.0
2020-05-26,Frühschoppen,2,9,1,1,1,5,1,1,1,1,1,1,50.0,6.0,28.0,6.0,6.0,6.0
2020-06-09,Frühschoppen,1,4,0,0,1,2,1,1,1,2,0,0,44.0,0.0,22.0,11.0,22.0,0.0
2020-09-01,Frühschoppen,1,28,1,16,1,1,1,10,1,31,1,9,29.0,17.0,1.0,11.0,33.0,9.0
2020-11-03,Frühschoppen,1,4,0,0,1,1,1,3,0,0,1,5,31.0,0.0,8.0,23.0,0.0,38.0
2020-12-01,Frühschoppen,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,50.0,50.0,0.0
2020-12-08,Frühschoppen,1,1,1,1,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0,0.0,0.0
2020-12-15,Frühschoppen,1,2,0,0,0,0,1,1,0,0,0,0,67.0,0.0,0.0,33.0,0.0,0.0
2021-01-12,Frühschoppen,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,50.0,0.0,50.0,0.0
2021-01-26,Frühschoppen,1,10,1,1,1,1,0,0,0,0,0,0,83.0,8.0,8.0,0.0,0.0,0.0
2021-02-09,Frühschoppen,1,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2021-02-23,Frühschoppen,2,8,1,3,1,2,1,1,0,0,0,0,57.0,21.0,14.0,7.0,0.0,0.0
2021-03-09,Frühschoppen,1,11,1,15,1,23,1,14,0,0,0,0,17.0,24.0,37.0,22.0,0.0,0.0
2021-03-16,Frühschoppen,1,4,0,0,1,1,0,0,0,0,0,0,80.0,0.0,20.0,0.0,0.0,0.0
2021-03-23,Frühschoppen,1,33,1,5,1,3,0,0,1,5,0,0,72.0,11.0,7.0,0.0,11.0,0.0
2021-03-30,Frühschoppen,1,4,0,0,0,0,1,1,0,0,0,0,80.0,0.0,0.0,20.0,0.0,0.0
2021-05-18,Frühschoppen,0,0,1,1,1,1,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0.0,0.0
2021-06-01,Frühschoppen,1,5,1,8,1,1,1,4,0,0,0,0,28.0,44.0,6.0,22.0,0.0,0.0
2021-07-20,Frühschoppen,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0
2021-08-03,Frühschoppen,0,0,1,1,0,0,1,1,1,1,0,0,0.0,33.0,0.0,33.0,33.0,0.0
2021-08-10,Frühschoppen,1,1,1,1,1,3,0,0,0,0,0,0,20.0,20.0,60.0,0.0,0.0,0.0
2021-08-24,Frühschoppen,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,100.0,0.0
2021-09-07,Frühschoppen,1,2,0,0,1,3,0,0,1,1,0,0,33.0,0.0,50.0,0.0,17.0,0.0
2021-09-21,Frühschoppen,1,5,1,3,0,0,1,2,0,0,1,1,45.0,27.0,0.0,18.0,0.0,9.0
2021-12-28,Frühschoppen,1,7,1,12,1,1,0,0,1,1,0,0,33.0,57.0,5.0,0.0,5.0,0.0
2022-01-04,Frühschoppen,1,15,1,20,1,9,1,7,1,3,1,1,27.0,36.0,16.0,13.0,5.0,2.0
2022-01-18,Frühschoppen,1,3,1,1,1,1,1,3,2,2,0,0,30.0,10.0,10.0,30.0,20.0,0.0
